"Points:0","Points:1","Points:2","pressure","total_pressure","velocity_magnitude","x_velocity","y_velocity","z_velocity"
-0.33786,-0.65364,1.1288,449.01,606.26,0,0,0,0
-0.33739,-0.65624,1.131,452.88,608.05,0,0,0,0
-0.33621,-0.65005,1.1262,449.31,605.23,0,0,0,0
-0.33615,-0.65271,1.128,451.62,606.99,0,0,0,0
-0.33372,-0.65708,1.1314,458.4,611.81,0,0,0,0
-0.33247,-0.65945,1.1338,460.81,614.56,0,0,0,0
-0.32514,-0.6385,1.1229,450.62,599.42,0,0,0,0
-0.32279,-0.63979,1.1231,454.47,603.96,0,0,0,0
-0.32495,-0.64395,1.1235,454.44,608.32,0,0,0,0
-0.32267,-0.64258,1.1233,456.11,608.21,0,0,0,0
-0.32059,-0.6437,1.1236,458.61,612.17,0,0,0,0
-0.31834,-0.64255,1.1235,460.23,612.49,0,0,0,0
-0.32677,-0.64788,1.1249,454.85,612.21,0,0,0,0
-0.32477,-0.64674,1.1244,456.4,612.48,0,0,0,0
-0.33422,-0.64962,1.1259,451.67,606.1,0,0,0,0
-0.33232,-0.65122,1.1267,454.39,608.69,0,0,0,0
-0.33349,-0.65314,1.1282,455.52,609.7,0,0,0,0
-0.33197,-0.6551,1.1296,458.42,612.71,0,0,0,0
-0.33048,-0.65079,1.1264,454.15,610.12,0,0,0,0
-0.32878,-0.65165,1.1269,456.99,614.16,0,0,0,0
-0.32919,-0.6548,1.1292,460.08,615.74,0,0,0,0
-0.32663,-0.65081,1.1264,457.71,615.69,0,0,0,0
-0.32998,-0.65984,1.134,466.03,619.55,0,0,0,0
-0.32721,-0.65587,1.13,464.44,619.88,0,0,0,0
-0.32691,-0.65789,1.1317,468.18,621.67,0,0,0,0
-0.32781,-0.66224,1.1366,469.4,624.03,0,0,0,0
-0.32869,-0.66392,1.139,461.89,624.18,0,0,0,0
-0.33175,-0.66431,1.1401,450.53,619.12,0,0,0,0
-0.32087,-0.65817,1.1316,476.98,629.53,0,0,0,0
-0.32306,-0.65926,1.1328,475,627.45,0,0,0,0
-0.32415,-0.65446,1.1287,465.78,622.13,0,0,0,0
-0.32166,-0.65531,1.1292,471.45,626.04,0,0,0,0
-0.32451,-0.65169,1.1268,462.46,619.81,0,0,0,0
-0.33778,-0.66609,1.1438,415.56,609.13,0,0,0,0
-0.34013,-0.66667,1.1452,396.12,604.57,0,0,0,0
-0.44043,-0.66637,1.1572,-585.58,263.3,0,0,0,0
-0.43927,-0.66588,1.157,-575.64,283.83,0,0,0,0
-0.43685,-0.66495,1.1566,-540.63,314.97,0,0,0,0
-0.40865,-0.66699,1.1567,-374.27,418.99,0,0,0,0
-0.40982,-0.66733,1.1571,-427.19,401.32,0,0,0,0
-0.41113,-0.66667,1.1566,-384.25,412.58,0,0,0,0
-0.41104,-0.66557,1.1555,-264.39,441.53,0,0,0,0
-0.41184,-0.66514,1.1551,-203.43,450.77,0,0,0,0
-0.4123,-0.66723,1.1571,-452.19,386.04,0,0,0,0
-0.41352,-0.66692,1.157,-438.95,390.01,0,0,0,0
-0.414,-0.66602,1.1563,-352.82,420.39,0,0,0,0
-0.41323,-0.66519,1.1554,-249.49,444.6,0,0,0,0
-0.42613,-0.66697,1.1574,-551.72,322.79,0,0,0,0
-0.42731,-0.66761,1.1577,-572.56,304.66,0,0,0,0
-0.42501,-0.66755,1.1577,-563.02,316.69,0,0,0,0
-0.4226,-0.66441,1.1555,-330.49,405.33,0,0,0,0
-0.42265,-0.66539,1.1563,-425.84,378.49,0,0,0,0
-0.42383,-0.66585,1.1567,-477.54,359.78,0,0,0,0
-0.42386,-0.66698,1.1574,-538.74,333.77,0,0,0,0
-0.4216,-0.66596,1.1567,-457.73,369.87,0,0,0,0
-0.42165,-0.66706,1.1574,-522.2,345.73,0,0,0,0
-0.42277,-0.66758,1.1577,-550.86,328.6,0,0,0,0
-0.4228,-0.66878,1.1582,-578.27,303.69,0,0,0,0
-0.42054,-0.66767,1.1577,-537.75,337.61,0,0,0,0
-0.42059,-0.66884,1.1583,-569.57,316.26,0,0,0,0
-0.42171,-0.66939,1.1585,-581.07,299.76,0,0,0,0
-0.31044,-0.64263,1.1238,474.21,619.86,0,0,0,0
-0.3086,-0.64331,1.1239,477.97,623.16,0,0,0,0
-0.30835,-0.64587,1.1243,479.81,626.34,0,0,0,0
-0.30412,-0.64569,1.1244,486.64,630.7,0,0,0,0
-0.30628,-0.64693,1.1246,484.03,630.45,0,0,0,0
-0.29962,-0.65088,1.1259,493.31,642.41,0,0,0,0
-0.30186,-0.64951,1.1254,490.66,638.08,0,0,0,0
-0.30178,-0.64698,1.1247,489.66,634.64,0,0,0,0
-0.29988,-0.64589,1.1246,490.85,634.95,0,0,0,0
-0.29697,-0.64732,1.1249,493.61,640.11,0,0,0,0
-0.29686,-0.6495,1.1255,495.11,644.18,0,0,0,0
-0.2946,-0.64505,1.1247,495.83,640.22,0,0,0,0
-0.30419,-0.65066,1.1258,489.37,637.6,0,0,0,0
-0.30629,-0.6494,1.1253,485.75,633.84,0,0,0,0
-0.31643,-0.64375,1.1238,464.49,616.8,0,0,0,0
-0.31457,-0.64292,1.1237,468.15,617.26,0,0,0,0
-0.31444,-0.6472,1.1246,471.37,623.61,0,0,0,0
-0.31645,-0.64619,1.1243,466.39,620.41,0,0,0,0
-0.31253,-0.64418,1.1239,472.34,620.13,0,0,0,0
-0.31245,-0.64604,1.1243,473.84,623.06,0,0,0,0
-0.29085,-0.641,1.1246,504.43,640.61,0,0,0,0
-0.28765,-0.63893,1.1249,509.65,641.45,0,0,0,0
-0.29331,-0.64519,1.1248,501.29,644.04,0,0,0,0
-0.29078,-0.6428,1.1246,505.31,643.23,0,0,0,0
-0.28516,-0.64035,1.1249,515.02,645.65,0,0,0,0
-0.28787,-0.64456,1.1248,510.71,646.95,0,0,0,0
-0.28529,-0.6433,1.1248,515.05,648.45,0,0,0,0
-0.28312,-0.64506,1.1249,519.56,652.64,0,0,0,0
-0.27997,-0.64403,1.125,524.45,655.11,0,0,0,0
-0.29219,-0.65011,1.1257,503.67,651.79,0,0,0,0
-0.29472,-0.65091,1.126,499.78,649.74,0,0,0,0
-0.2915,-0.64822,1.1252,504.08,648.53,0,0,0,0
-0.28823,-0.6474,1.1251,509.82,650.03,0,0,0,0
-0.09558,-0.58481,1.1373,544.25,789.74,0,0,0,0
-0.10193,-0.57923,1.1379,521.67,793.62,0,0,0,0
-0.10113,-0.57224,1.1388,496.24,802.35,0,0,0,0
-0.066022,-0.59398,1.1367,603.48,779.63,0,0,0,0
-0.07282,-0.59747,1.1361,619.19,777.77,0,0,0,0
-0.081187,-0.5923,1.1366,593.47,782.53,0,0,0,0
-0.085269,-0.59618,1.136,615.16,777.53,0,0,0,0
-0.094491,-0.59504,1.136,607.64,777.52,0,0,0,0
-0.097248,-0.591,1.1365,577.35,781.73,0,0,0,0
-0.053124,-0.59842,1.1364,630.87,766.49,0,0,0,0
-0.059862,-0.59975,1.1361,634.82,770.86,0,0,0,0
-0.091374,-0.54769,1.1419,438.6,838.05,0,0,0,0
-0.091798,-0.54103,1.1427,429.22,848.79,0,0,0,0
-0.098084,-0.53841,1.1428,427.74,851.32,0,0,0,0
-0.09905,-0.53563,1.1431,423.33,860.79,0,0,0,0
-0.096321,-0.53046,1.1437,419.91,870.62,0,0,0,0
-0.091809,-0.52921,1.144,417.74,872.75,0,0,0,0
-0.032738,-0.59692,1.137,632.73,741.67,0,0,0,0
-0.03894,-0.59795,1.1367,629.31,750.01,0,0,0,0
-0.030009,-0.5916,1.1377,609.32,745.37,0,0,0,0
-0.026164,-0.58147,1.1391,568.89,751.36,0,0,0,0
-0.022252,-0.58716,1.1384,599.09,740.85,0,0,0,0
-0.024125,-0.5914,1.1378,618.85,737.25,0,0,0,0
-0.02465,-0.57176,1.1403,521.09,763.12,0,0,0,0
-0.022235,-0.57431,1.1401,536.78,756.19,0,0,0,0
-0.022267,-0.57833,1.1396,556.99,751.52,0,0,0,0
-0.023954,-0.56475,1.1412,493.72,770.94,0,0,0,0
-0.022629,-0.56773,1.1408,507.77,764.86,0,0,0,0
-0.040288,-0.60259,1.136,657.79,744.82,0,0,0,0
-0.045449,-0.60544,1.1356,672.38,747.44,0,0,0,0
-0.04921,-0.60476,1.1356,666.05,755.32,0,0,0,0
-0.02151,-0.56148,1.1416,484.89,771.9,0,0,0,0
-0.017066,-0.56938,1.1407,519.78,755.85,0,0,0,0
-0.017915,-0.57324,1.1402,534.26,753.18,0,0,0,0
-0.018653,-0.56751,1.1409,508.36,761.03,0,0,0,0
-0.017371,-0.55641,1.1422,470.54,773.6,0,0,0,0
-0.016561,-0.55925,1.1419,480.07,768.44,0,0,0,0
-0.018532,-0.56185,1.1416,487.54,767.71,0,0,0,0
-0.017195,-0.56439,1.1413,498.46,762.55,0,0,0,0
-0.015581,-0.55467,1.1424,465.26,773.74,0,0,0,0
-0.015975,-0.55112,1.1428,455.75,779.28,0,0,0,0
-0.01288,-0.55521,1.1423,469.47,768.52,0,0,0,0
-0.011979,-0.55852,1.142,478.5,763.53,0,0,0,0
-0.013356,-0.55998,1.1418,483.65,763.49,0,0,0,0
-0.014011,-0.54979,1.143,452.21,778.11,0,0,0,0
-0.011188,-0.55116,1.1428,457.23,771.88,0,0,0,0
-0.011138,-0.55394,1.1425,465.03,767.96,0,0,0,0
-0.009193,-0.5501,1.1429,454.36,769.7,0,0,0,0
-0.069492,-0.51427,1.1459,377.59,941.33,0,0,0,0
-0.067208,-0.51331,1.1461,367.91,947.21,0,0,0,0
-0.063486,-0.51557,1.1459,375.8,930.89,0,0,0,0
-0.072539,-0.51203,1.1461,370.27,950.78,0,0,0,0
-0.076365,-0.51625,1.1456,395.02,923.01,0,0,0,0
-0.075986,-0.51379,1.1459,381.56,938.82,0,0,0,0
-0.098828,-0.4947,1.1439,867.28,1070.9,0,0,0,0
-0.099136,-0.49619,1.1445,759.49,1066.1,0,0,0,0
-0.10124,-0.49681,1.1447,722.4,1058.7,0,0,0,0
-0.10229,-0.49547,1.1442,815.33,1066.4,0,0,0,0
-0.10145,-0.49394,1.1435,912.27,1070.8,0,0,0,0
-0.099963,-0.49372,1.1434,931.99,1068.8,0,0,0,0
-0.10225,-0.49287,1.1429,979.44,1071.8,0,0,0,0
-0.10166,-0.49185,1.1423,1029.1,1074.3,0,0,0,0
-0.093967,-0.49938,1.1455,567.19,1051.5,0,0,0,0
-0.095711,-0.5005,1.1457,517.8,1049.9,0,0,0,0
-0.097791,-0.49907,1.1454,575.31,1050.4,0,0,0,0
-0.097592,-0.49741,1.145,686.59,1059.4,0,0,0,0
-0.095857,-0.4965,1.1447,742.65,1071.5,0,0,0,0
-0.094024,-0.49744,1.145,682.07,1064.8,0,0,0,0
-5.1637e-21,-0.54123,1.1439,431.94,765.54,0,0,0,0
-4.1532e-20,-0.54574,1.1434,443.44,760.45,0,0,0,0
-0.089223,-0.49058,1.1415,1069.9,1088.8,0,0,0,0
-0.090583,-0.49094,1.1418,1067.1,1086.7,0,0,0,0
-0.083575,-0.49108,1.1419,1072.6,1095.4,0,0,0,0
-0.092883,-0.49186,1.1424,1047.4,1085.7,0,0,0,0
-0.093811,-0.49204,1.1425,1037.9,1084.4,0,0,0,0
-0.090667,-0.49201,1.1425,1046.4,1088.4,0,0,0,0
-0.091751,-0.49261,1.1429,1014,1082.6,0,0,0,0
-0.087283,-0.49146,1.1421,1066.3,1094.5,0,0,0,0
-0.088466,-0.49151,1.1422,1063.4,1092.7,0,0,0,0
-0.08463,-0.4916,1.1422,1073.6,1097.1,0,0,0,0
-0.088913,-0.49341,1.1433,966.84,1085.8,0,0,0,0
-0.08923,-0.49247,1.1428,1031.1,1088.5,0,0,0,0
-0.091736,-0.49385,1.1435,935.22,1080.7,0,0,0,0
-0.092814,-0.49462,1.1439,875.97,1081.6,0,0,0,0
-0.094388,-0.49406,1.1436,913.39,1078,0,0,0,0
-0.094588,-0.49298,1.1431,992.96,1078.7,0,0,0,0
-0.089871,-0.4944,1.1438,900.63,1083.9,0,0,0,0
-0.079088,-0.51113,1.146,372.99,944.57,0,0,0,0
-0.078638,-0.50909,1.1462,357.75,966.6,0,0,0,0
-0.08011,-0.50697,1.1463,358.7,982.36,0,0,0,0
-0.097322,-0.49412,1.1436,905.27,1071.5,0,0,0,0
-0.095833,-0.49498,1.1441,854.41,1078,0,0,0,0
-0.08358,-0.5065,1.1462,373.21,986.29,0,0,0,0
-0.084721,-0.5074,1.1462,374.2,967.34,0,0,0,0
-0.088031,-0.50595,1.1461,382.69,981.74,0,0,0,0
-0.08835,-0.50363,1.1461,419.05,1019.5,0,0,0,0
-0.09143,-0.50254,1.146,442.11,1034.9,0,0,0,0
-0.091655,-0.50038,1.1457,521.38,1054.3,0,0,0,0
-0.092606,-0.49643,1.1447,756.17,1075.9,0,0,0,0
-0.093533,-0.50427,1.146,415.57,1009.7,0,0,0,0
-0.095894,-0.5027,1.1459,444.43,1028.7,0,0,0,0
-0.099803,-0.50005,1.1456,542.37,1048.7,0,0,0,0
-0.10168,-0.49841,1.1452,612.51,1049.8,0,0,0,0
-0.097861,-0.50353,1.1459,429.05,1012,0,0,0,0
-0.10002,-0.50147,1.1458,464.54,1031.7,0,0,0,0
-0.10141,-0.55609,1.1407,455.1,823.25,0,0,0,0
-0.10074,-0.55162,1.1413,442.54,833.14,0,0,0,0
-0.10443,-0.54579,1.1419,434.97,841.59,0,0,0,0
-0.10676,-0.55938,1.1402,461.93,816.81,0,0,0,0
-0.10648,-0.56846,1.1391,481.58,805.97,0,0,0,0
-0.10848,-0.58199,1.1374,530.84,788.6,0,0,0,0
-0.11223,-0.57955,1.1376,517.92,790.17,0,0,0,0
-0.11348,-0.57546,1.1381,500.54,795.48,0,0,0,0
-0.11176,-0.57054,1.1388,486.74,801.76,0,0,0,0
-0.10856,-0.54444,1.1419,432.87,844.03,0,0,0,0
-0.11157,-0.55796,1.1403,456.66,817.49,0,0,0,0
-0.11482,-0.554,1.1407,447.62,822.28,0,0,0,0
-0.11513,-0.55162,1.141,440.44,829.47,0,0,0,0
-0.11232,-0.54613,1.1416,435.5,838.1,0,0,0,0
-0.090987,-0.52373,1.1446,413.83,886.85,0,0,0,0
-0.087223,-0.52188,1.1448,410.48,892.75,0,0,0,0
-0.079948,-0.51807,1.1454,400.55,912.08,0,0,0,0
-0.086631,-0.51797,1.1452,403.01,906.03,0,0,0,0
-0.082572,-0.51632,1.1455,396.73,914.99,0,0,0,0
-0.054264,-0.61188,1.1344,700.24,749.59,0,0,0,0
-0.056611,-0.61205,1.1344,704.75,752.76,0,0,0,0
-0.061991,-0.6059,1.1351,673.96,762.5,0,0,0,0
-0.021533,-0.59477,1.1374,643.79,726.8,0,0,0,0
-0.025291,-0.60207,1.1364,660.31,721.1,0,0,0,0
-0.028125,-0.60228,1.1363,657.15,727.93,0,0,0,0
-0.017898,-0.58569,1.1387,598.14,737.6,0,0,0,0
-0.015433,-0.58665,1.1386,612.19,730.39,0,0,0,0
-0.014058,-0.58899,1.1383,638.15,723.12,0,0,0,0
-0.014828,-0.59239,1.1378,654.35,718.9,0,0,0,0
-0.019169,-0.59512,1.1374,654.34,719.11,0,0,0,0
-0.018312,-0.58009,1.1394,572.36,744.32,0,0,0,0
-0.031617,-0.60785,1.1354,676.84,723.8,0,0,0,0
-0.034901,-0.60806,1.1353,679.47,733.03,0,0,0,0
-0.0051237,-0.55026,1.1429,455.88,761.4,0,0,0,0
-0.0073509,-0.55122,1.1428,458.07,764.26,0,0,0,0
-0.0010675,-0.54961,1.143,453.8,756.51,0,0,0,0
-0.0018531,-0.55134,1.1428,458.48,754.78,0,0,0,0
-0.0036916,-0.55168,1.1428,459.56,756.98,0,0,0,0
-2.3495e-19,-0.54956,1.143,453.62,755.8,0,0,0,0
-0.13865,-0.61272,1.1151,-412.4,-14.914,0,0,0,0
-0.13897,-0.61607,1.1149,-416.62,-10.294,0,0,0,0
-0.14141,-0.60838,1.1153,-406.09,-26.89,0,0,0,0
-0.14105,-0.61132,1.1152,-408.44,-23.469,0,0,0,0
-0.14358,-0.61271,1.115,-408.08,-41.382,0,0,0,0
-0.14372,-0.6155,1.1149,-411.2,-42.861,0,0,0,0
-0.14179,-0.61702,1.1148,-415.7,-20.949,0,0,0,0
-0.14205,-0.59216,1.1163,-409.33,-43.322,0,0,0,0
-0.1434,-0.59449,1.1161,-406.33,-46.586,0,0,0,0
-0.14237,-0.5971,1.116,-405.18,-41.856,0,0,0,0
-0.14374,-0.6013,1.1157,-402.41,-55.715,0,0,0,0
-0.14265,-0.60272,1.1156,-403.35,-40.617,0,0,0,0
-0.14362,-0.59841,1.1159,-403.25,-51.937,0,0,0,0
-0.14444,-0.60533,1.1155,-402.55,-58.538,0,0,0,0
-0.1437,-0.60752,1.1153,-403.88,-49.205,0,0,0,0
-0.14244,-0.61978,1.1146,-420.15,-25.29,0,0,0,0
-0.14053,-0.62189,1.1146,-426.99,-9.3757,0,0,0,0
-0.14172,-0.62447,1.1144,-432.54,-14.91,0,0,0,0
-0.14022,-0.62699,1.1143,-442.24,-2.6922,0,0,0,0
-0.14575,-0.62236,1.1144,-423.02,-61.808,0,0,0,0
-0.14389,-0.6246,1.1143,-429.74,-37.852,0,0,0,0
-0.1452,-0.62043,1.1146,-418.91,-54.829,0,0,0,0
-0.14183,-0.62942,1.1141,-447.15,-12.371,0,0,0,0
-0.14085,-0.6319,1.1141,-458.72,-1.1191,0,0,0,0
-0.14181,-0.63331,1.114,-462.42,-8.6815,0,0,0,0
-0.14088,-0.63647,1.1139,-474.66,2.1295,0,0,0,0
-0.30217,-0.69287,1.1573,-217.41,-189.3,0,0,0,0
-0.30173,-0.69291,1.1575,-219.99,-190.68,0,0,0,0
-0.30023,-0.69305,1.1571,-217.28,-189.22,0,0,0,0
-0.30476,-0.69267,1.1577,-218.01,-189.82,0,0,0,0
-0.30365,-0.69279,1.1582,-221.77,-191.85,0,0,0,0
-0.30685,-0.69246,1.1577,-217.25,-189.87,0,0,0,0
-0.30577,-0.69258,1.1582,-221.26,-192.21,0,0,0,0
-0.3091,-0.69223,1.1582,-218.31,-191.04,0,0,0,0
-0.30798,-0.69235,1.1585,-221.23,-192.83,0,0,0,0
-0.29723,-0.69335,1.1571,-218.21,-189.58,0,0,0,0
-0.29605,-0.69349,1.1574,-220.51,-190.68,0,0,0,0
-0.29926,-0.69321,1.1583,-222.75,-192.29,0,0,0,0
-0.29844,-0.6933,1.1585,-223.53,-192.69,0,0,0,0
-0.26513,-0.69621,1.158,-235.06,-198.91,0,0,0,0
-0.26428,-0.6963,1.1583,-237.69,-200.37,0,0,0,0
-0.263,-0.69631,1.1575,-235.04,-199.01,0,0,0,0
-0.26158,-0.69655,1.1586,-239.39,-201.34,0,0,0,0
-0.26963,-0.6958,1.1576,-231.81,-196.73,0,0,0,0
-0.27096,-0.69576,1.1582,-233.56,-197.68,0,0,0,0
-0.27117,-0.69581,1.1593,-238.72,-200.3,0,0,0,0
-0.27017,-0.6959,1.1602,-242.5,-202.07,0,0,0,0
-0.2689,-0.696,1.1597,-241.15,-201.84,0,0,0,0
-0.26871,-0.69594,1.1583,-235.78,-199.23,0,0,0,0
-0.27335,-0.69561,1.1589,-235.38,-198.63,0,0,0,0
-0.27213,-0.69574,1.1597,-239.64,-200.54,0,0,0,0
-0.26765,-0.69599,1.1579,-233.63,-198.01,0,0,0,0
-0.26792,-0.69608,1.1605,-244.38,-203.58,0,0,0,0
-0.26648,-0.69621,1.16,-243.1,-203.31,0,0,0,0
-0.26636,-0.69619,1.1588,-237.98,-200.51,0,0,0,0
-0.2754,-0.69545,1.1594,-235.14,-198.93,0,0,0,0
-0.27439,-0.69554,1.1596,-237.99,-199.98,0,0,0,0
-0.27743,-0.69526,1.1602,-237.69,-200.64,0,0,0,0
-0.27626,-0.69537,1.1603,-239.31,-201.45,0,0,0,0
-0.25909,-0.69684,1.1602,-247.72,-206.09,0,0,0,0
-0.25789,-0.69693,1.161,-251.96,-208.38,0,0,0,0
-0.25629,-0.69708,1.1603,-250.6,-207.4,0,0,0,0
-0.26195,-0.69661,1.1596,-243.93,-203.6,0,0,0,0
-0.26146,-0.69662,1.1608,-249.07,-207.16,0,0,0,0
-0.2607,-0.69668,1.1612,-251.1,-208.57,0,0,0,0
-0.26553,-0.69628,1.1609,-246.82,-205.44,0,0,0,0
-0.26432,-0.6964,1.1605,-246.83,-205.42,0,0,0,0
-0.26389,-0.69644,1.1596,-242.89,-203.05,0,0,0,0
-0.29453,-0.69365,1.1603,-233.07,-198.97,0,0,0,0
-0.29471,-0.69367,1.1592,-228.78,-195.63,0,0,0,0
-0.29569,-0.69359,1.1588,-226.68,-194.18,0,0,0,0
-0.29689,-0.69344,1.1599,-230.53,-197.19,0,0,0,0
-0.29643,-0.69338,1.161,-235.12,-201.54,0,0,0,0
-0.29549,-0.69343,1.1612,-235.77,-202.01,0,0,0,0
-0.29784,-0.69336,1.1597,-229.35,-196.65,0,0,0,0
-0.29271,-0.69378,1.1606,-232.93,-199.24,0,0,0,0
-0.29279,-0.69385,1.1589,-228.55,-195.58,0,0,0,0
-0.29343,-0.69379,1.1585,-225.74,-193.78,0,0,0,0
-0.29335,-0.69369,1.1609,-234.81,-201.04,0,0,0,0
-0.2915,-0.69396,1.1587,-226.93,-194.49,0,0,0,0
-0.29192,-0.69383,1.1608,-234.01,-200.11,0,0,0,0
-0.29095,-0.694,1.1595,-230.7,-197.11,0,0,0,0
-0.29018,-0.69406,1.1597,-231.69,-197.74,0,0,0,0
-0.2892,-0.69415,1.159,-228.53,-195.51,0,0,0,0
-0.28835,-0.69423,1.1594,-231.32,-197.04,0,0,0,0
-0.28742,-0.69432,1.1589,-228.73,-195.42,0,0,0,0
-0.28637,-0.69444,1.1595,-231.98,-196.92,0,0,0,0
-0.28416,-0.6946,1.1606,-237.52,-200.33,0,0,0,0
-0.28327,-0.69464,1.1611,-240.29,-202.98,0,0,0,0
-0.282,-0.69482,1.1605,-237.27,-200.45,0,0,0,0
-0.28117,-0.69485,1.1611,-240.35,-203.29,0,0,0,0
-0.27992,-0.69501,1.1608,-238.36,-201.3,0,0,0,0
-0.28629,-0.69438,1.1607,-237.44,-200.41,0,0,0,0
-0.28536,-0.69442,1.1612,-240.48,-202.76,0,0,0,0
-0.27929,-0.69502,1.1614,-241.62,-204.09,0,0,0,0
-0.27804,-0.69516,1.1612,-241.49,-203.41,0,0,0,0
-0.25069,-0.69754,1.1611,-258.25,-211.38,0,0,0,0
-0.24892,-0.69768,1.1611,-258.09,-211.65,0,0,0,0
-0.24801,-0.69768,1.1595,-252.46,-209.36,0,0,0,0
-0.24637,-0.69783,1.1601,-253.31,-210.13,0,0,0,0
-0.25364,-0.6973,1.1611,-256.53,-210.41,0,0,0,0
-0.25319,-0.69724,1.1625,-262.05,-214.66,0,0,0,0
-0.2525,-0.69724,1.163,-265.24,-217.12,0,0,0,0
-0.25116,-0.69743,1.1625,-264.09,-215.07,0,0,0,0
-0.25546,-0.69714,1.1613,-255.77,-210.1,0,0,0,0
-0.31102,-0.69202,1.1589,-220.49,-192.85,0,0,0,0
-0.31008,-0.69212,1.159,-222.46,-194.38,0,0,0,0
-0.31722,-0.6913,1.1601,-221.24,-197.6,0,0,0,0
-0.3161,-0.69138,1.1603,-222.32,-199.01,0,0,0,0
-0.31514,-0.69159,1.1594,-220.03,-194.88,0,0,0,0
-0.314,-0.69166,1.1598,-222.77,-197.29,0,0,0,0
-0.31324,-0.69178,1.1593,-220.9,-194.04,0,0,0,0
-0.31197,-0.69187,1.1598,-223.63,-196.05,0,0,0,0
-0.17137,-0.65753,1.1135,-376.18,-176.53,0,0,0,0
-0.17367,-0.65249,1.1132,-359.26,-173.5,0,0,0,0
-0.16968,-0.65474,1.1133,-383.92,-156.76,0,0,0,0
-0.17053,-0.65308,1.1132,-374.01,-156.91,0,0,0,0
-0.16594,-0.65843,1.1137,-393.6,-146.28,0,0,0,0
-0.16698,-0.65531,1.1133,-393.65,-140.01,0,0,0,0
-0.16331,-0.65887,1.1138,-402.12,-148.51,0,0,0,0
-0.1841,-0.7012,1.1564,-274.23,-234.28,0,0,0,0
-0.18269,-0.70147,1.1574,-276.7,-235.92,0,0,0,0
-0.18006,-0.70154,1.1571,-277.37,-236.91,0,0,0,0
-0.17902,-0.70131,1.1559,-276.44,-236.9,0,0,0,0
-0.17635,-0.70162,1.1568,-278.45,-238.44,0,0,0,0
-0.1743,-0.7014,1.1554,-278.72,-238.82,0,0,0,0
-0.17207,-0.70191,1.157,-280.88,-240.27,0,0,0,0
-0.16977,-0.70183,1.1561,-282.01,-241.17,0,0,0,0
-0.19159,-0.70067,1.156,-270.1,-230.13,0,0,0,0
-0.18898,-0.70079,1.1559,-271.11,-231.32,0,0,0,0
-0.18821,-0.70122,1.1576,-274.38,-233.13,0,0,0,0
-0.1862,-0.70142,1.1581,-275.69,-234.41,0,0,0,0
-0.17958,-0.70206,1.1597,-281.17,-238.42,0,0,0,0
-0.17842,-0.70221,1.1604,-284,-239.71,0,0,0,0
-0.17691,-0.70226,1.1601,-283.82,-240.14,0,0,0,0
-0.17599,-0.70212,1.1589,-281.42,-239.69,0,0,0,0
-0.20673,-0.70046,1.1595,-270.5,-226.51,0,0,0,0
-0.20486,-0.70053,1.1592,-270.16,-226.48,0,0,0,0
-0.20381,-0.7003,1.1575,-266.41,-225.43,0,0,0,0
-0.20809,-0.70025,1.1586,-266.83,-224.78,0,0,0,0
-0.20147,-0.70058,1.1582,-269.11,-226.78,0,0,0,0
-0.19975,-0.70039,1.1569,-267.36,-226.82,0,0,0,0
-0.19588,-0.70067,1.1571,-269.49,-228.61,0,0,0,0
-0.19792,-0.70073,1.158,-270.7,-228.52,0,0,0,0
-0.19233,-0.70107,1.1579,-273.15,-230.96,0,0,0,0
-0.19452,-0.70101,1.1584,-273.38,-230.4,0,0,0,0
-0.21179,-0.70019,1.1596,-268.32,-224.2,0,0,0,0
-0.21004,-0.70037,1.1602,-270.24,-225.65,0,0,0,0
-0.21312,-0.70028,1.1614,-273.23,-226.13,0,0,0,0
-0.21484,-0.70014,1.1611,-271.93,-225.04,0,0,0,0
-0.17448,-0.65071,1.1133,-346.63,-174.83,0,0,0,0
-0.2461,-0.69789,1.161,-258.95,-213.25,0,0,0,0
-0.24492,-0.69797,1.1615,-260.49,-214.7,0,0,0,0
-0.24364,-0.69807,1.1607,-257.65,-213.48,0,0,0,0
-0.23895,-0.69842,1.1622,-262.87,-217.74,0,0,0,0
-0.24134,-0.69823,1.1617,-259.89,-215.52,0,0,0,0
-0.24058,-0.69826,1.1624,-263.6,-217.87,0,0,0,0
-0.24243,-0.69813,1.1618,-261.41,-216.11,0,0,0,0
-0.23698,-0.69849,1.1633,-267.54,-220.63,0,0,0,0
-0.23602,-0.69865,1.162,-264.56,-218.75,0,0,0,0
-0.2383,-0.6984,1.1632,-266.62,-220.07,0,0,0,0
-0.23326,-0.69885,1.161,-261.73,-216.62,0,0,0,0
-0.23495,-0.6987,1.1624,-266.92,-219.67,0,0,0,0
-0.23348,-0.69886,1.1617,-266.32,-218.96,0,0,0,0
-0.23176,-0.69893,1.1606,-261.5,-216.52,0,0,0,0
-0.23074,-0.69905,1.1613,-264.95,-218.35,0,0,0,0
-0.22924,-0.69909,1.1602,-261.64,-217.07,0,0,0,0
-0.2306,-0.69904,1.1624,-270.63,-221.16,0,0,0,0
-0.22927,-0.69912,1.163,-273.45,-222.59,0,0,0,0
-0.22808,-0.69925,1.1621,-270.25,-221.12,0,0,0,0
-0.22827,-0.69918,1.1607,-264.24,-218.49,0,0,0,0
-0.22702,-0.69933,1.1627,-273.98,-222.76,0,0,0,0
-0.22596,-0.69942,1.1621,-271.39,-221.57,0,0,0,0
